,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
6528,African American,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",51.0,19938700.0,1983.0,11.0
6529,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,16737500.0,1984.0,3.0
6530,Hispanic,Single,Married Man,Male,Single Family Residence,47.0,116739.0,1969.0,23.0
6531,Hispanic,Married,Husband and wife,Female,Single Family Residence,38.0,118528.0,1963.0,15.0
6532,Hispanic,Single,Single / Unmarried,Female,Single Family Residence,78.0,210435.0,1979.0,16.0
6533,Unknown,Unknown,Single Man,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,268350.0,1984.0,23.0
6534,East Asian,Married,Husband and wife,Female,Single Family Residence,77.0,99993.0,1979.0,16.0
6535,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,88116.0,1967.0,16.0
6536,Western European,Unknown,Company/Corporation/Incorporated,Female,Single Family Residence,43.0,100337.0,1969.0,5.0
6537,Western European,Unknown,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,102265.0,1984.0,8.0
6538,Hispanic,Married,Husband and wife,Male,Single Family Residence,56.0,114717.0,1967.0,16.0
6539,Hispanic,Unknown,Unknown or not provided,Female,Condominium,49.0,100.0,1979.0,0.0
6540,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,24.0,105611.0,1961.0,14.0
6541,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,76.0,105221.0,1965.0,16.0
6542,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,89.0,177969.0,1980.0,9.0
6543,Polynesian,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,100609.0,1961.0,16.0
6544,Hispanic,Unknown,Estate,Male,Single Family Residence,67.0,110541.0,2001.0,14.0
6545,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
6546,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,25.0,99692.0,1984.0,10.0
6547,Hispanic,Single,Single Man,Male,Single Family Residence,34.0,97372.0,1980.0,16.0
6548,Hispanic,Single,Single Man,Male,Single Family Residence,34.0,97372.0,1980.0,16.0
6549,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,47.0,75269.0,1957.0,15.0
6550,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,116138.0,1987.0,0.0
6551,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,104645.0,1961.0,9.0
6552,Hispanic,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,18056300.0,1984.0,8.0
6553,Middle Eastern,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,166482.0,1983.0,2.0
6554,Western European,Unknown,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",33.0,13116700.0,1985.0,10.0
6555,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,57.0,84075.0,1960.0,16.0
6556,Western European,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,79285.0,1986.0,16.0
6557,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,28721.0,1982.0,2.0
6558,East Asian,Single,Unknown or not provided,Unknown,Condominium,54.78437322207472,98190.0,2006.0,9.0
6559,Hispanic,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,18056300.0,1984.0,8.0
6560,Western European,Single,Unmarried Woman,Female,Single Family Residence,54.0,175262.0,1983.0,10.0
6561,African American,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,81829.0,2004.0,12.0
6562,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,59.0,44875.0,1957.0,23.0
6563,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,58.0,40951.0,1960.0,16.0
6564,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,25.0,99692.0,1984.0,10.0
6565,Hispanic,Married,Husband and wife,Male,Single Family Residence,71.0,44621.0,1959.0,16.0
6566,Western European,Single,Unknown or not provided,Female,Condominium,84.0,47421.0,1987.0,16.0
6567,Jewish,Married,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",69.0,17341600.0,1984.0,6.0
6568,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,129072.0,2002.0,14.0
6569,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,69.0,66473.0,1959.0,16.0
6570,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,97000.0,1968.0,16.0
6571,Western European,Unknown,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",60.0,28335300.0,1985.0,11.0
6572,African American,Married,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",57.0,1275500.0,1981.0,0.0
6573,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,116747.0,1961.0,4.0
6574,Hispanic,Single,Husband and wife,Female,Single Family Residence,54.78437322207472,124694.0,1959.0,1.0
6575,Hispanic,Single,Unknown or not provided,Male,Condominium,58.0,106741.0,2002.0,13.0
6576,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,39192.0,1971.0,16.0
6577,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,40.0,120830.0,1973.0,17.0
6578,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,51093.0,1987.0,16.0
6579,Hispanic,Unknown,Single Woman,Female,Single Family Residence,54.78437322207472,85645.0,1983.0,10.0
6580,Western European,Unknown,Unmarried Man,Female,Single Family Residence,54.78437322207472,108358.0,1966.0,16.0
6581,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,89554.0,1951.0,23.0
6582,African American,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,81829.0,2004.0,12.0
6583,Eastern European,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,255246.0,1968.0,2.0
6584,Hispanic,Unknown,Married Woman,Unknown,Condominium,54.78437322207472,57493.0,1976.0,17.0
6585,Hispanic,Unknown,Unknown or not provided,Male,Apartment house (5+ units),46.0,13941000.0,1994.0,8.0
6586,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,391300.0,1983.0,24.0
6587,East Asian,Separated,Unknown or not provided,Female,Single Family Residence,74.0,114126.0,1958.0,23.0
6588,Unknown,Unknown,Single Man,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,177575.0,1978.0,0.0
6589,Western European,Unknown,Single Man,Female,Single Family Residence,54.78437322207472,99446.0,1954.0,23.0
6590,Hispanic,Married,Limited Partnership,Male,Residential - Vacant Land,55.0,8580400.0,2005.0,11.0
6591,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,116747.0,1961.0,4.0
6592,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,97000.0,1968.0,16.0
6593,Eastern European,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,255246.0,1968.0,2.0
6594,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,11026600.0,1986.0,9.0
6595,Jewish,Married,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",69.0,17341600.0,1984.0,6.0
6596,Hispanic,Single,Husband and wife,Male,Single Family Residence,66.0,121353.0,1976.0,16.0
6597,Eastern European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,49.0,161875.0,1969.0,13.0
6598,Western European,Married,Married Man,Female,Single Family Residence,60.0,98259.0,1979.0,16.0
6599,Hispanic,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,54.78437322207472,66140.0,1982.0,6.0
6600,African American,Single,Unknown or not provided,Female,Single Family Residence,47.0,46785.0,1965.0,0.0
6601,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,116747.0,1961.0,4.0
6602,Unknown,Unknown,Trust,Unknown,Mobile home,54.78437322207472,33358.0,1964.0,16.0
6603,Hispanic,Separated,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",83.0,34319300.0,1989.0,5.0
6604,Western European,Unknown,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",44.0,15287200.0,1981.0,11.0
6605,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,98546.0,1984.0,16.0
6606,Hispanic,Married,Limited Partnership,Male,Residential - Vacant Land,55.0,8580400.0,2005.0,11.0
6607,Western European,Single,Unknown or not provided,Female,Single Family Residence,64.0,323810.0,2012.0,3.0
6608,Western European,Married,Unknown or not provided,Male,Single Family Residence,48.0,201672.0,2000.0,15.0
6609,Western European,Unknown,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",46.0,8070600.0,1985.0,2.0
6610,Southeast Asian,Unknown,Single Man,Female,Single Family Residence,54.78437322207472,111923.0,2003.0,12.0
6611,African American,Single,Unknown or not provided,Female,Single Family Residence,62.0,125579.0,1970.0,0.0
6612,Western European,Separated,Unknown or not provided,Male,Single Family Residence,42.0,110587.0,1970.0,23.0
6613,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,131599.0,1991.0,16.0
6614,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,391300.0,1983.0,24.0
6615,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,58.0,118455.0,1996.0,19.0
6616,African American,Single,Unknown or not provided,Female,Single Family Residence,62.0,125579.0,1970.0,0.0
6617,Hispanic,Unknown,Unknown or not provided,Male,Apartment house (5+ units),46.0,13941000.0,1994.0,8.0
6618,Hispanic,Single,Unmarried Man,Unknown,Single Family Residence,44.0,159131.0,1964.0,12.0
6619,Western European,Single,Married Man,Female,Single Family Residence,96.0,80031.0,1960.0,16.0
6620,Western European,Married,Unknown or not provided,Female,Single Family Residence,70.0,95953.0,1982.0,16.0
6621,East Asian,Unknown,Single Woman,Female,Single Family Residence,54.78437322207472,111101.0,1963.0,17.0
6622,Western European,Unknown,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",33.0,13116700.0,1985.0,10.0
6623,Hispanic,Married,Limited Partnership,Male,Residential - Vacant Land,55.0,8580400.0,2005.0,11.0
6624,Western European,Married,Unknown or not provided,Male,Single Family Residence,61.0,96435.0,1956.0,5.0
6625,Hispanic,Single,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",73.0,15562300.0,1982.0,0.0
6626,Hispanic,Married,Husband and wife,Female,Single Family Residence,73.0,100779.0,1987.0,12.0
6627,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,102471.0,1981.0,16.0
6628,Unknown,Unknown,Husband and wife,Unknown,Condominium,54.78437322207472,22848.0,1983.0,11.0
6629,Unknown,Unknown,Unknown,Unknown,Single Family Residence,54.78437322207472,2690020.1083089667,1978.6730014713094,16.0
6630,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,48.0,111111.0,1980.0,16.0
6631,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,47421.0,1987.0,16.0
6632,Hispanic,Married,Husband and wife,Female,Single Family Residence,54.0,156949.0,2005.0,10.0
6633,Hispanic,Married,Single / Unmarried,Female,Single Family Residence,63.0,83053.0,1983.0,16.0
6634,Western European,Married,Unknown or not provided,Female,Single Family Residence,70.0,95953.0,1982.0,16.0
6635,Western European,Married,Unknown or not provided,Female,Condominium,66.0,191196.0,1986.0,16.0
6636,Western European,Single,Married Man,Female,Single Family Residence,55.0,94380.0,1971.0,3.0
6637,Hispanic,Single,Single / Unmarried,Female,Single Family Residence,56.0,101577.0,1959.0,16.0
6638,African American,Unknown,Husband and wife,Female,Single Family Residence,60.0,123113.0,1965.0,16.0
6639,African American,Married,Husband and wife,Male,Condominium,51.0,189473.0,2010.0,1.0
6640,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,39.0,101553.0,1964.0,4.0
6641,Unknown,Unknown,Trust,Unknown,Mobile home,54.78437322207472,33358.0,1964.0,16.0
6642,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Condominium,54.78437322207472,45216.0,1984.0,16.0
6643,Hispanic,Single,Company/Corporation/Incorporated,Male,Single Family Residence,45.0,92271.0,1962.0,17.0
6644,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,28721.0,1982.0,2.0
6645,Other,Unknown,Single Man,Female,Single Family Residence,54.78437322207472,97448.0,1963.0,16.0
6646,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,89788.0,1960.0,0.0
6647,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,99166.0,1980.0,17.0
6648,Western European,Unknown,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",60.0,28335300.0,1985.0,11.0
6649,Eastern European,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,255246.0,1968.0,2.0
6650,Hispanic,Single,Unmarried Man,Unknown,Single Family Residence,49.0,59897.0,1958.0,23.0
6651,Western European,Single,Married Man,Female,Single Family Residence,96.0,80031.0,1960.0,16.0
6652,Western European,Unknown,Married Woman,Female,Single Family Residence,54.78437322207472,101671.0,1962.0,17.0
6653,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,49.0,106156.0,1971.0,3.0
6654,Hispanic,Unknown,Married Man,Female,Single Family Residence,54.78437322207472,14320.0,1959.0,12.0
6655,Hispanic,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,54.78437322207472,66140.0,1982.0,6.0
6656,Western European,Married,Unknown or not provided,Male,Single Family Residence,76.0,165166.0,1956.0,23.0
6657,Hispanic,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,18056300.0,1984.0,8.0
6658,Western European,Unknown,Company/Corporation/Incorporated,Female,Condominium,44.0,33858.0,1984.0,16.0
6659,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,125383.0,1967.0,2.0
6660,Western European,Unknown,Unknown,Female,Single Family Residence,30.0,2690020.1083089667,1978.6730014713094,11.0
6661,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,65.0,144592.0,2002.0,14.0
6662,East Asian,Single,Unknown or not provided,Female,Single Family Residence,59.0,116054.0,1961.0,17.0
6663,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,65.0,144592.0,2002.0,14.0
6664,Hispanic,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",60.0,13903300.0,1984.0,0.0
6665,Hispanic,Unknown,Company/Corporation/Incorporated,Male,Single Family Residence,58.0,119267.0,1960.0,17.0
6666,Western European,Married,Unknown or not provided,Female,Condominium,66.0,191196.0,1986.0,16.0
6667,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,72.0,123206.0,1970.0,11.0
6668,Western European,Married,Husband and wife,Female,Single Family Residence,55.0,74961.0,1971.0,17.0
6669,Other,Unknown,Single Man,Female,Single Family Residence,54.78437322207472,97448.0,1963.0,16.0
6670,African American,Unknown,Husband and wife,Female,Single Family Residence,60.0,123113.0,1965.0,16.0
6671,Hispanic,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,18056300.0,1984.0,8.0
6672,Hispanic,Unknown,Unknown or not provided,Male,Apartment house (5+ units),46.0,13941000.0,1994.0,8.0
6673,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,25.0,99692.0,1984.0,10.0
6674,Hispanic,Unknown,Single / Unmarried,Male,Single Family Residence,56.0,268180.0,2009.0,6.0
6675,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,40.0,71010.0,1981.0,16.0
6676,Hispanic,Married,Single Man,Female,Single Family Residence,60.0,109668.0,1958.0,16.0
6677,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,3527600.0,1972.0,17.0
6678,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,53919.0,1980.0,23.0
6679,Western European,Married,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",76.0,4730900.0,1972.0,2.0
6680,Eastern European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,54.78437322207472,146240.0,1978.0,17.0
6681,African American,Married,Husband and wife,Male,Condominium,51.0,189473.0,2010.0,1.0
6682,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,1389700.0,1986.0,4.0
6683,Hispanic,Single,Unmarried Man,Male,Single Family Residence,53.0,125471.0,1983.0,23.0
6684,Scandinavian,Married,Unknown or not provided,Male,Single Family Residence,54.0,557584.0,2006.0,9.0
6685,Hispanic,Separated,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",83.0,34319300.0,1989.0,5.0
6686,African American,Single,Unknown or not provided,Female,Single Family Residence,62.0,125579.0,1970.0,0.0
6687,Hispanic,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,101222.0,1959.0,11.0
6688,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,48105000.0,2008.0,7.0
6689,African American,Single,Single Woman,Female,Single Family Residence,66.0,103198.0,1976.0,24.0
6690,Western European,Unknown,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",33.0,13116700.0,1985.0,10.0
6691,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,93808.0,1989.0,10.0
6692,Western European,Married,Husband and wife,Female,Single Family Residence,80.0,1224145.0,1988.0,17.0
6693,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,54.0,164743.0,1976.0,0.0
6694,Western European,Married,Limited Partnership,Male,"Multi-Family Dwellings (Generic, any combination)",65.0,7828600.0,1979.0,17.0
6695,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,48105000.0,2008.0,7.0
6696,Western European,Single,Unknown or not provided,Male,Single Family Residence,62.0,42047.0,1965.0,23.0
6697,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,53732.0,1973.0,18.0
6698,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,37248.0,1957.0,23.0
6699,Other,Single,Husband and wife,Male,Condominium,89.0,54859.0,1985.0,12.0
6700,African American,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,81877.0,1996.0,20.0
6701,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,368235.0,1958.0,10.0
6702,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,57.0,138556.0,1971.0,6.0
6703,Other,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,141565.0,2013.0,3.0
6704,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),27.0,19407000.0,2009.0,7.0
6705,Western European,Single,Unknown or not provided,Female,Single Family Residence,63.0,89952.0,1959.0,18.0
6706,Scandinavian,Unknown,Unknown or not provided,Male,Condominium,64.0,242202.0,2003.0,12.0
6707,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Condominium,54.78437322207472,64926.0,2002.0,13.0
6708,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,132291.0,1973.0,4.0
6709,Unknown,Unknown,Single / Unmarried,Unknown,Single Family Residence,54.78437322207472,77446.0,1976.0,6.0
6710,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,129666.0,1967.0,17.0
6711,Hispanic,Single,Single Man,Female,Single Family Residence,68.0,89724.0,1968.0,11.0
6712,Western European,Married,Trustee,Male,Single Family Residence,69.0,496570.0,1973.0,0.0
6713,Western European,Married,Husband and wife,Female,Single Family Residence,55.0,158904.0,1996.0,16.0
6714,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,52.0,95730.0,1965.0,17.0
6715,Western European,Married,Unknown or not provided,Female,Single Family Residence,77.0,57983.0,1990.0,4.0
6716,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,38.0,105064.0,1960.0,2.0
6717,Western European,Unknown,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",44.0,15287200.0,1981.0,11.0
6718,Western European,Single,Single Man,Female,Single Family Residence,41.0,105131.0,1978.0,23.0
6719,African American,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,15601200.0,1973.0,9.0
6720,African American,Single,Unknown or not provided,Female,Single Family Residence,19.0,120127.0,1963.0,1.0
6721,African American,Married,Estate,Female,Single Family Residence,82.0,22684.0,1969.0,16.0
6722,Other,Single,Unknown or not provided,Female,Condominium,36.0,58874.0,1984.0,18.0
6723,Western European,Unknown,Married Woman,Female,Single Family Residence,54.78437322207472,84438.0,2004.0,12.0
6724,African American,Married,Unknown or not provided,Female,Single Family Residence,53.0,42668.0,1957.0,16.0
6725,Hispanic,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",60.0,13903300.0,1984.0,0.0
6726,Hispanic,Unknown,Single Woman,Female,Single Family Residence,66.0,27094.0,1954.0,17.0
6727,African American,Married,Unknown or not provided,Female,Single Family Residence,66.0,73154.0,1958.0,16.0
6728,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,44599.0,1958.0,10.0
6729,Western European,Single,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",53.0,13282000.0,1974.0,0.0
6730,Western European,Single,Revocable Trust,Male,Single Family Residence,72.0,53694.0,1983.0,11.0
6731,African American,Unknown,Unknown or not provided,Female,Single Family Residence,49.0,65705.0,1999.0,0.0
6732,Unknown,Unknown,Trustee,Unknown,Condominium,54.78437322207472,46241.0,1986.0,12.0
6733,Western European,Unknown,Unknown or not provided,Female,Condominium,62.0,63098.0,2007.0,8.0
6734,Mediterranean,Married,Unknown or not provided,Female,Single Family Residence,64.0,141862.0,1963.0,16.0
6735,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,82827.0,1960.0,18.0
6736,Unknown,Unknown,Trustee,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,51896.0,1987.0,23.0
6737,African American,Married,Unknown or not provided,Female,Single Family Residence,57.0,57858.0,1967.0,0.0
6738,Hispanic,Single,Life Estate,Female,Single Family Residence,80.0,86250.0,1962.0,17.0
6739,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,3206300.0,1982.0,3.0
6740,Western European,Married,Husband and wife,Female,Single Family Residence,88.0,344846.0,1965.0,7.0
6741,Hispanic,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,90895.0,1954.0,16.0
6742,African American,Married,Unknown or not provided,Female,Single Family Residence,79.0,177241.0,1979.0,11.0
6743,African American,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,15601200.0,1973.0,9.0
6744,African American,Married,Unmarried Woman,Female,Single Family Residence,69.0,185096.0,1983.0,0.0
6745,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,9999700.0,1980.0,11.0
6746,Western European,Married,Unknown or not provided,Male,Condominium,58.0,53560.0,1974.0,18.0
6747,Western European,Unknown,Unknown or not provided,Female,Condominium,49.0,30285.0,1981.0,16.0
6748,Unknown,Unknown,Husband and wife,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,56885.0,1982.0,2.0
6749,Jewish,Married,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",69.0,17341600.0,1984.0,6.0
6750,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,48105000.0,2008.0,7.0
6751,Hispanic,Unknown,Unknown or not provided,Female,Mobile home,54.78437322207472,57001.0,1994.0,16.0
6752,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,106033.0,1989.0,17.0
6753,Western European,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",51.0,25169400.0,1985.0,7.0
6754,African American,Married,Unknown or not provided,Female,Single Family Residence,66.0,73154.0,1958.0,16.0
6755,African American,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,81877.0,1996.0,20.0
6756,Hispanic,Unknown,Unknown or not provided,Male,Apartment house (5+ units),46.0,13941000.0,1994.0,8.0
6757,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,3543600.0,1970.0,16.0
6758,Mediterranean,Married,Unknown or not provided,Female,Single Family Residence,64.0,141862.0,1963.0,16.0
6759,Western European,Single,Unmarried,Male,Single Family Residence,19.0,115078.0,1958.0,0.0
6760,Other,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,141565.0,2013.0,3.0
6761,African American,Married,Unknown or not provided,Female,Single Family Residence,60.0,66856.0,1959.0,8.0
6762,African American,Married,Unknown or not provided,Female,Single Family Residence,60.0,66856.0,1959.0,8.0
6763,African American,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,19426400.0,1982.0,6.0
6764,African American,Married,Unknown or not provided,Female,Single Family Residence,66.0,73154.0,1958.0,16.0
6765,Western European,Married,Husband and wife,Female,Single Family Residence,70.0,96844.0,1962.0,17.0
6766,African American,Married,Married Woman,Male,Single Family Residence,60.0,40033.0,1960.0,15.0
6767,Hispanic,Unknown,Husband and wife,Male,Single Family Residence,54.78437322207472,50581.0,1959.0,16.0
6768,Hispanic,Married,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",67.0,17629500.0,2006.0,10.0
6769,Western European,Unknown,Unknown or not provided,Female,Condominium,54.78437322207472,99843.0,2009.0,7.0
6770,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,115283.0,1955.0,18.0
6771,Mediterranean,Single,Husband and wife,Female,Condominium,49.0,71747.0,1975.0,19.0
6772,Unknown,Unknown,Trustee,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,51896.0,1987.0,23.0
6773,Hispanic,Unknown,Husband and wife,Female,Single Family Residence,76.0,96543.0,1981.0,6.0
6774,Western European,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",43.0,1929000.0,1983.0,2.0
6775,Western European,Married,Husband and wife,Female,Single Family Residence,88.0,344846.0,1965.0,7.0
6776,Western European,Separated,Unknown or not provided,Female,Single Family Residence,54.0,46438.0,1959.0,10.0
6777,Unknown,Unknown,Trustee,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,51896.0,1987.0,23.0
6778,Unknown,Unknown,Trustee,Unknown,Condominium,54.78437322207472,46241.0,1986.0,12.0
6779,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,67397.0,1982.0,6.0
