,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
5055,Other,Single,Limited Partnership,Female,Apartment house (5+ units),31.0,5105000.0,1920.0,27.0
5056,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,5707000.0,1900.0,17.0
5057,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,91503000.0,1929.0,27.0
5058,Mediterranean,Married,Unknown or not provided,Female,"Transportation (air, rail, bus)",67.0,13019747.341778295,1940.7987413772237,27.0
5059,Eastern European,Married,Unknown or not provided,Male,Apartment house (5+ units),46.0,81204000.0,1969.0,0.0
5060,Western European,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),69.0,105295000.0,1900.0,4.0
5061,Unknown,Unknown,Trust,Unknown,Apartment house (5+ units),60.64804147465438,1720000.0,1900.0,13.0
5062,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Cooperative,60.64804147465438,39964000.0,1965.0,0.0
5063,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,628000.0,1900.0,27.0
5064,Eastern European,Single,Unknown or not provided,Female,Apartment house (5+ units),51.0,760000.0,1900.0,27.0
5065,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2488000.0,1900.0,27.0
5066,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,3253000.0,1900.0,13.0
5067,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,166177000.0,1976.0,10.0
5068,Eastern European,Married,Unknown or not provided,Male,Apartment house (5+ units),46.0,81204000.0,1969.0,0.0
5069,Middle Eastern,Single,Unknown or not provided,Female,Condominium,35.0,241283.0,1900.0,0.0
5070,Polynesian,Unknown,Unknown or not provided,Male,Condominium,60.64804147465438,2476000.0,1915.0,27.0
5071,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,56873000.0,1900.0,17.873599811343002
5072,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,3256000.0,1910.0,27.0
5073,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,8948000.0,1900.0,27.0
5074,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,8948000.0,1900.0,27.0
5075,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,78405000.0,1921.0,3.0
5076,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,5445000.0,1930.0,27.0
5077,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,3256000.0,1910.0,27.0
5078,Unknown,Unknown,Trust,Unknown,Apartment house (5+ units),60.64804147465438,6327000.0,1970.0,27.0
5079,Mediterranean,Unknown,Unknown or not provided,Male,Apartment house (5+ units),60.64804147465438,19727000.0,1982.0,27.0
5080,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1656000.0,1940.7987413772237,6.0
5081,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,5445000.0,1930.0,27.0
5082,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,3362000.0,1920.0,3.0
5083,Western European,Unknown,Unknown or not provided,Male,Cooperative,32.0,565000.0,1940.7987413772237,8.0
5084,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1064000.0,1900.0,1.0
5085,Unknown,Unknown,Unknown or not provided,Unknown,"Transportation (air, rail, bus)",60.64804147465438,13019747.341778295,1940.7987413772237,27.0
5086,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,1713000.0,1900.0,27.0
5087,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2291000.0,1920.0,5.0
5088,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1561000.0,1920.0,27.0
5089,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2028000.0,1915.0,1.0
5090,Western European,Unknown,Unknown or not provided,Male,Condominium,60.64804147465438,1241000.0,1987.0,16.0
5091,Middle Eastern,Single,Unknown or not provided,Female,Condominium,35.0,241283.0,1900.0,0.0
5092,Other,Single,Unknown or not provided,Male,Cooperative,46.0,1943000.0,1940.7987413772237,1.0
5093,Western European,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),69.0,105295000.0,1900.0,4.0
5094,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,28326000.0,1921.0,15.0
5095,Jewish,Unknown,Unknown or not provided,Male,Condominium,47.0,2481000.0,1913.0,4.0
5096,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,114278000.0,1958.0,3.0
5097,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,3872000.0,1900.0,27.0
5098,Western European,Unknown,Unknown or not provided,Male,"Transportation (air, rail, bus)",47.0,13019747.341778295,1940.7987413772237,27.0
5099,Western European,Unknown,Unknown or not provided,Male,"Transportation (air, rail, bus)",47.0,13019747.341778295,1940.7987413772237,27.0
5100,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,114278000.0,1958.0,3.0
5101,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,3743000.0,1930.0,27.0
5102,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1662000.0,1914.0,27.0
5103,Mediterranean,Single,Unknown or not provided,Female,Condominium,66.0,525928.0,1987.0,6.0
5104,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,91503000.0,1929.0,27.0
5105,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1688000.0,2008.0,3.0
5106,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,652000.0,1940.7987413772237,16.0
5107,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,625000.0,1945.0,14.0
5108,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),60.64804147465438,2495000.0,1900.0,27.0
5109,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1662000.0,1914.0,27.0
5110,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Condominium,60.64804147465438,471378.0,1930.0,27.0
5111,Western European,Unknown,Unknown or not provided,Male,Condominium,60.64804147465438,1241000.0,1987.0,16.0
5112,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,2300000.0,1940.7987413772237,19.0
5113,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,2300000.0,1940.7987413772237,19.0
5114,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1465000.0,1910.0,27.0
5115,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1656000.0,1940.7987413772237,6.0
